"","Picture","method","value"
"358","3D","ICCS.M2",0.510651028194218
"359","3D","ICCS.M2",0.60203251809202
"360","3D","ICCS.M2",0.454406652580749
"361","3D","ICCS.M2",0.450802150188583
"362","3D","ICCS.M2",0.372135094938379
"363","3D","ICCS.M2",0.517992126139082
"364","3D","ICCS.M2",0.442695357541078
"365","3D","ICCS.M2",0.654131567669753
"366","3D","ICCS.M2",0.582822145591411
"367","3D","ICCS.M2",0.470011372920139
"368","3D","ICCS.M2",0.579473288404601
"369","3D","ICCS.M2",0.583431511841619
"370","3D","ICCS.M2",0.573510916928253
"371","3D","ICCS.M2",0.377867119363194
"372","3D","ICCS.M2",0.62605656838567
"373","3D","ICCS.M2",0.442763099022321
"374","3D","ICCS.M2",0.688823969967522
"375","3D","ICCS.M2",0.591266283956109
"376","3D","ICCS.M2",0.267660701320739
"377","3D","ICCS.M2",0.432816318120142
"378","3D","ICCS.M2",0.495348331026366
"379","3D","ICCS.M2",0.59701625503045
"380","3D","ICCS.M2",0.39622646776879
"381","3D","ICCS.M2",0.533735005783633
"382","3D","ICCS.M2",0.736689282165165
"383","3D","ICCS.M2",0.468053596396693
"384","3D","ICCS.M2",0.571539766468788
"385","3D","ICCS.M2",0.36501192390803
"386","3D","ICCS.M2",0.619464789402086
"387","3D","ICCS.M2",0.752300468528851
"388","3D","ICCS.M2",0.516261759074027
"389","3D","ICCS.M2",0.491616577025699
"390","3D","ICCS.M2",0.501539657638808
"391","3D","ICCS.M2",0.492000340702381
"392","3D","ICCS.M2",0.560232298777321
"393","3D","ICCS.M2",0.396509186603613
"394","3D","ICCS.M2",0.392038197308612
"395","3D","ICCS.M2",0.6092911334729
"396","3D","ICCS.M2",0.504985603928668
"397","3D","ICCS.M2",0.693233353694934
"398","3D","ICCS.M2",0.343872838134151
"399","3D","ICCS.M2",0.506670230132752
"400","3D","ICCS.M2",0.373365102678271
"401","3D","ICCS.M2",0.525398468796827
"402","3D","ICCS.M2",0.534248063362943
"403","3D","ICCS.M2",0.687741148999242
"404","3D","ICCS.M2",0.574579992181599
"405","3D","ICCS.M2",0.875900409812444
"406","3D","ICCS.M2",0.435782544071325
"407","3D","ICCS.M2",0.549113054937013
"408","3D","ICCS.M2",0.372398538414057
"409","2D","LI..DeBias.",1.65535004766002
"410","2D","LI..DeBias.",2.18425625349301
"411","2D","LI..DeBias.",2.95196034480454
"412","2D","LI..DeBias.",1.39244903711067
"413","2D","LI..DeBias.",2.84280267320785
"414","2D","LI..DeBias.",1.47954743745462
"415","2D","LI..DeBias.",1.94940616959258
"416","2D","LI..DeBias.",1.93250709106597
"417","2D","LI..DeBias.",2.46120679473509
"418","2D","LI..DeBias.",2.08912999920277
"419","2D","LI..DeBias.",1.95825369649753
"420","2D","LI..DeBias.",2.54077508848081
"421","2D","LI..DeBias.",1.94258106468823
"422","2D","LI..DeBias.",1.45586014338969
"423","2D","LI..DeBias.",1.73129751510925
"424","2D","LI..DeBias.",1.68484343521595
"425","2D","LI..DeBias.",2.40861195723069
"426","2D","LI..DeBias.",1.92646965555852
"427","2D","LI..DeBias.",1.7071616885898
"428","2D","LI..DeBias.",1.54249523025879
"429","2D","LI..DeBias.",2.47905790704638
"430","2D","LI..DeBias.",2.84802757095159
"431","2D","LI..DeBias.",2.02785479303062
"432","2D","LI..DeBias.",1.31659248143262
"433","2D","LI..DeBias.",2.24097048765473
"434","2D","LI..DeBias.",2.19321978017958
"435","2D","LI..DeBias.",2.85893394362077
"436","2D","LI..DeBias.",2.01703823117903
"437","2D","LI..DeBias.",1.72613199893134
"438","2D","LI..DeBias.",1.37676267233791
"439","2D","LI..DeBias.",2.14477831414044
"440","2D","LI..DeBias.",1.98041799095564
"441","2D","LI..DeBias.",1.60749246539618
"442","2D","LI..DeBias.",1.74926773421927
"443","2D","LI..DeBias.",1.33718394778365
"444","2D","LI..DeBias.",1.63122518831256
"445","2D","LI..DeBias.",0.924151085015945
"446","2D","LI..DeBias.",2.061028063377
"447","2D","LI..DeBias.",2.56600589253115
"448","2D","LI..DeBias.",1.02916065074267
"449","2D","LI..DeBias.",1.64224524002129
"450","2D","LI..DeBias.",1.08629297604471
"451","2D","LI..DeBias.",1.43980050073148
"452","2D","LI..DeBias.",1.88577833687002
"453","2D","LI..DeBias.",2.04999641338845
"454","2D","LI..DeBias.",1.13224079193206
"455","2D","LI..DeBias.",1.06488682547958
"456","2D","LI..DeBias.",1.65773798395186
"457","2D","LI..DeBias.",1.64728412692795
"458","2D","LI..DeBias.",2.43403822504343
"459","2D","LI..DeBias.",0.740021109263814
"460","2D","LI..DeBias.",1.51832114044386
"461","2D","LI..DeBias.",1.44612684159872
"462","2D","LI..DeBias.",1.16027475657631
"463","2D","LI..DeBias.",1.67542087475017
"464","2D","LI..DeBias.",1.13155362145005
"465","2D","LI..DeBias.",1.75974629443148
"466","2D","LI..DeBias.",1.29233821944426
"467","2D","LI..DeBias.",2.57020531144466
"468","2D","LI..DeBias.",1.90751535662183
"469","2D","LI..DeBias.",2.46246795986622
"470","2D","LI..DeBias.",1.72528922032996
"471","2D","LI..DeBias.",0.776671953131259
"472","2D","LI..DeBias.",1.9808693977606
"473","2D","LI..DeBias.",1.08990867655076
"474","2D","LI..DeBias.",1.91469190225564
"475","2D","LI..DeBias.",1.69800517316651
"476","2D","LI..DeBias.",1.74969630298024
"477","2D","LI..DeBias.",0.898124360369402
"478","2D","LI..DeBias.",1.20608119271217
"479","2D","LI..DeBias.",1.08376162520021
"480","2D","LI..DeBias.",0.695463255728992
"481","2D","LI..DeBias.",0.910014773519159
"482","2D","LI..DeBias.",1.23288993382895
"483","2D","LI..DeBias.",1.74771417568471
"484","2D","LI..DeBias.",1.41452262684168
"485","2D","LI..DeBias.",1.83602878651011
"486","2D","LI..DeBias.",1.75471890342052
"487","2D","LI..DeBias.",1.06846026421404
"488","2D","LI..DeBias.",0.822120243353101
"489","2D","LI..DeBias.",0.551252853041101
"490","2D","LI..DeBias.",1.95692539538143
"491","2D","LI..DeBias.",1.18772738034331
"492","2D","LI..DeBias.",1.12919082296747
"493","2D","LI..DeBias.",1.30060462434643
"494","2D","LI..DeBias.",1.38104460056409
"495","2D","LI..DeBias.",1.44457746415903
"496","2D","LI..DeBias.",0.865809514738176
"497","2D","LI..DeBias.",0.938624139795031
"498","2D","LI..DeBias.",0.649422153023718
"499","2D","LI..DeBias.",1.02906652978894
"500","2D","LI..DeBias.",0.513358246608301
"501","2D","LI..DeBias.",0.740820957920127
"502","2D","LI..DeBias.",1.59795616255763
"503","2D","LI..DeBias.",0.67959809661096
"504","2D","LI..DeBias.",0.648307094430347
"505","2D","LI..DeBias.",1.2926607577994
"506","2D","LI..DeBias.",0.755521452473521
"507","2D","LI..DeBias.",0.945631955787089
"508","2D","LI..DeBias.",0.497186670138188
"509","2D","LI..DeBias.",0.926116533928806
"510","2D","LI..DeBias.",0.563667747913192
"511","3D","LI..DeBias.",1.48191240472536
"512","3D","LI..DeBias.",1.88601320077297
"513","3D","LI..DeBias.",1.69640666411753
"514","3D","LI..DeBias.",1.96192103156768
"515","3D","LI..DeBias.",1.68307086626079
"516","3D","LI..DeBias.",2.10245932212792
"517","3D","LI..DeBias.",1.23300814961409
"518","3D","LI..DeBias.",1.36073214321053
"519","3D","LI..DeBias.",1.80846241151386
"520","3D","LI..DeBias.",1.22899092134831
"521","3D","LI..DeBias.",1.87384233413269
"522","3D","LI..DeBias.",2.0058040273808
"523","3D","LI..DeBias.",1.44279404345508
"524","3D","LI..DeBias.",1.37498318515797
"525","3D","LI..DeBias.",1.97422456884618
"526","3D","LI..DeBias.",1.72808968174204
"527","3D","LI..DeBias.",1.799615974681
"528","3D","LI..DeBias.",2.17433820026703
"529","3D","LI..DeBias.",2.0980063343983
"530","3D","LI..DeBias.",0.986797057318047
"531","3D","LI..DeBias.",1.78256824511712
"532","3D","LI..DeBias.",1.49069630999401
"533","3D","LI..DeBias.",2.00278311688312
"534","3D","LI..DeBias.",1.99717932385266
"535","3D","LI..DeBias.",1.30480890426022
"536","3D","LI..DeBias.",1.43595579571032
"537","3D","LI..DeBias.",1.32659393345668
"538","3D","LI..DeBias.",1.49152674480871
"539","3D","LI..DeBias.",1.37601256998269
"540","3D","LI..DeBias.",1.87228158991213
"541","3D","LI..DeBias.",1.89730164923733
"542","3D","LI..DeBias.",1.76371152719554
"543","3D","LI..DeBias.",2.14826303196103
"544","3D","LI..DeBias.",1.54940511011117
"545","3D","LI..DeBias.",2.17537353347127
"546","3D","LI..DeBias.",2.05032778741372
"547","3D","LI..DeBias.",0.934205428571428
"548","3D","LI..DeBias.",2.07872919885265
"549","3D","LI..DeBias.",0.936758464706663
"550","3D","LI..DeBias.",2.37394099489659
"551","3D","LI..DeBias.",1.52552281523394
"552","3D","LI..DeBias.",1.03179121445206
"553","3D","LI..DeBias.",2.52820154654735
"554","3D","LI..DeBias.",1.70227000849257
"555","3D","LI..DeBias.",1.64333996860388
"556","3D","LI..DeBias.",2.27654459017815
"557","3D","LI..DeBias.",1.0058343383778
"558","3D","LI..DeBias.",1.50903851222119
"559","3D","LI..DeBias.",1.70433261620397
"560","3D","LI..DeBias.",1.79068969569863
"561","3D","LI..DeBias.",0.497922837088165
"562","3D","LI..DeBias.",2.58241579736035
"563","3D","LI..DeBias.",2.37493048071395
"564","3D","LI..DeBias.",2.72122582284537
"565","3D","LI..DeBias.",2.00873298012936
"566","3D","LI..DeBias.",1.60820997746272
"567","3D","LI..DeBias.",0.981488482941019
"568","3D","LI..DeBias.",1.89715272271387
"569","3D","LI..DeBias.",1.94931163636363
"570","3D","LI..DeBias.",1.82309629422419
"571","3D","LI..DeBias.",0.296864372217165
"572","3D","LI..DeBias.",1.24970986509778
"573","3D","LI..DeBias.",1.7360786435142
"574","3D","LI..DeBias.",2.03463505744055
"575","3D","LI..DeBias.",0.562883589343564
"576","3D","LI..DeBias.",1.08386826737967
"577","3D","LI..DeBias.",1.70916820805369
"578","3D","LI..DeBias.",1.41964392164674
"579","3D","LI..DeBias.",2.76487209214813
"580","3D","LI..DeBias.",1.72791008985236
"581","3D","LI..DeBias.",1.45237330155565
"582","3D","LI..DeBias.",1.4896192507441
"583","3D","LI..DeBias.",1.32576596602265
"584","3D","LI..DeBias.",2.51862263728093
"585","3D","LI..DeBias.",2.38798318428401
"586","3D","LI..DeBias.",1.82028347642233
"587","3D","LI..DeBias.",2.03214406939323
"588","3D","LI..DeBias.",2.1909939854829
"589","3D","LI..DeBias.",1.83612330442255
"590","3D","LI..DeBias.",2.02483511352254
"591","3D","LI..DeBias.",1.9812518285829
"592","3D","LI..DeBias.",1.61227141850543
"593","3D","LI..DeBias.",1.8280048480438
"594","3D","LI..DeBias.",1.5108229456112
"595","3D","LI..DeBias.",1.4655517463064
"596","3D","LI..DeBias.",1.50563564447403
"597","3D","LI..DeBias.",1.75154514002942
"598","3D","LI..DeBias.",2.20454839485122
"599","3D","LI..DeBias.",2.06654924025416
"600","3D","LI..DeBias.",1.18873465831496
"601","3D","LI..DeBias.",1.93841227899249
"602","3D","LI..DeBias.",1.52743717525233
"603","3D","LI..DeBias.",2.25116785928605
"604","3D","LI..DeBias.",1.95592478800857
"605","3D","LI..DeBias.",1.51751619725444
"606","3D","LI..DeBias.",1.30547428210903
"607","3D","LI..DeBias.",1.95520703265878
"608","3D","LI..DeBias.",2.10195978678038
"609","3D","LI..DeBias.",2.3806481982914
"610","3D","LI..DeBias.",1.77716359599332
"611","3D","LI..DeBias.",1.92197094746629
"612","3D","LI..DeBias.",2.26705986226264
"613","2D","Mander.s.M1",0.94511374611956
"614","2D","Mander.s.M1",0.981867475880373
"615","2D","Mander.s.M1",0.967295429638361
"616","2D","Mander.s.M1",0.893302241995208
"617","2D","Mander.s.M1",0.775177240131836
"618","2D","Mander.s.M1",0.99029889909719
"619","2D","Mander.s.M1",0.923531882429658
"620","2D","Mander.s.M1",0.870924506740988
"621","2D","Mander.s.M1",0.852265051499487
"622","2D","Mander.s.M1",0.849727146887906
"623","2D","Mander.s.M1",0.925081045953438
"624","2D","Mander.s.M1",0.97148071551049
