"","Picture","method","value"
"332","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.4347
"333","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.6111
"334","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.3793
"335","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.5
"336","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.4482
"337","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.6129
"338","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.5
"339","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.2666
"340","Tom40_Cbp3","Thresholded.Overlap.Coeff.ch2",0.6086
"341","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.5714
"342","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.4776
"343","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.2564
"344","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.5641
"345","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.6086
"346","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.75
"347","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.5
"348","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.5263
"349","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.5135
"350","Tom40_Tom20","Thresholded.Overlap.Coeff.ch2",0.2857
"351","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.8666
"352","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.6923
"353","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.4666
"354","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.7272
"355","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.7826
"356","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.5227
"357","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.5
"358","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.9545
"359","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.6428
"360","Tom40_Tom40","Thresholded.Overlap.Coeff.ch2",0.3529
