"","class","no_pic","t","OTC"
"440","Conf_random",5,1125,1
"441","Conf_random",5,1140,1
"442","Conf_random",5,1155,1
"443","Conf_random",5,1170,1
"444","Conf_random",5,1185,1
"445","Conf_random",5,1200,1
"446","Conf_random",5,1215,1
"447","Conf_random",5,1230,1
"448","Conf_random",5,1245,1
"449","Conf_random",5,1260,1
"450","Conf_random",5,1275,1
"451","Conf_random",5,1290,1
"452","Conf_random",5,1305,1
"453","Conf_random",5,1320,1
"454","Conf_random",5,1335,1
"455","Conf_random",5,1350,1
"456","Conf_random",6,0,0.003584482
"457","Conf_random",6,15,0.013118416
"458","Conf_random",6,30,0.042882699
"459","Conf_random",6,45,0.119634321
"460","Conf_random",6,60,0.174408643
"461","Conf_random",6,75,0.230427277
"462","Conf_random",6,90,0.291989754
"463","Conf_random",6,105,0.357497798
"464","Conf_random",6,120,0.42446668
"465","Conf_random",6,135,0.475313716
"466","Conf_random",6,150,0.507176225
"467","Conf_random",6,165,0.527255037
"468","Conf_random",6,180,0.543955308
"469","Conf_random",6,195,0.560851293
"470","Conf_random",6,210,0.577113968
"471","Conf_random",6,225,0.58774663
"472","Conf_random",6,240,0.599555218
"473","Conf_random",6,255,0.610911581
"474","Conf_random",6,270,0.621008494
"475","Conf_random",6,285,0.634830881
"476","Conf_random",6,300,0.652522703
"477","Conf_random",6,315,0.670624466
"478","Conf_random",6,330,0.683553881
"479","Conf_random",6,345,0.691253278
"480","Conf_random",6,360,0.70067366
"481","Conf_random",6,375,0.713639778
"482","Conf_random",6,390,0.728585434
"483","Conf_random",6,405,0.743817628
"484","Conf_random",6,420,0.764080742
"485","Conf_random",6,435,0.781470159
"486","Conf_random",6,450,0.789796057
"487","Conf_random",6,465,0.794659841
"488","Conf_random",6,480,0.799231352
"489","Conf_random",6,495,0.802862834
"490","Conf_random",6,510,0.805886094
"491","Conf_random",6,525,0.808815815
"492","Conf_random",6,540,0.810941866
"493","Conf_random",6,555,0.813552089
"494","Conf_random",6,570,0.815643235
"495","Conf_random",6,585,0.818557245
"496","Conf_random",6,600,0.821979055
"497","Conf_random",6,615,0.825268334
"498","Conf_random",6,630,0.829543989
"499","Conf_random",6,645,0.835103265
"500","Conf_random",6,660,0.842197677
"501","Conf_random",6,675,0.850525637
"502","Conf_random",6,690,0.858299861
"503","Conf_random",6,705,0.867855375
"504","Conf_random",6,720,0.878122764
"505","Conf_random",6,735,0.890864592
"506","Conf_random",6,750,0.912738809
"507","Conf_random",6,765,0.929016765
"508","Conf_random",6,780,0.932756416
"509","Conf_random",6,795,0.934538036
"510","Conf_random",6,810,0.937186313
"511","Conf_random",6,825,0.940601755
"512","Conf_random",6,840,0.946606896
"513","Conf_random",6,855,0.95435697
"514","Conf_random",6,870,0.96508263
"515","Conf_random",6,885,0.973088095
"516","Conf_random",6,900,0.98201903
"517","Conf_random",6,915,0.992397743
"518","Conf_random",6,930,0.999725922
"519","Conf_random",6,945,0.999987601
"520","Conf_random",6,960,0.999998908
"521","Conf_random",6,975,0.99999968
"522","Conf_random",6,990,1
"523","Conf_random",6,1005,1
"524","Conf_random",6,1020,1
"525","Conf_random",6,1035,1
"526","Conf_random",6,1050,1
"527","Conf_random",6,1065,1
"528","Conf_random",6,1080,1
"529","Conf_random",6,1095,1
"530","Conf_random",6,1110,1
"531","Conf_random",6,1125,1
"532","Conf_random",6,1140,1
"533","Conf_random",6,1155,1
"534","Conf_random",6,1170,1
"535","Conf_random",6,1185,1
"536","Conf_random",6,1200,1
"537","Conf_random",6,1215,1
"538","Conf_random",6,1230,1
"539","Conf_random",6,1245,1
"540","Conf_random",6,1260,1
"541","Conf_random",6,1275,1
"542","Conf_random",6,1290,1
"543","Conf_random",6,1305,1
"544","Conf_random",6,1320,1
"545","Conf_random",6,1335,1
"546","Conf_random",6,1350,1
"547","Conf_random",7,0,0.006321786
"548","Conf_random",7,15,0.031955072
"549","Conf_random",7,30,0.073536522
"550","Conf_random",7,45,0.18312549
"551","Conf_random",7,60,0.294169393
"552","Conf_random",7,75,0.430218605
"553","Conf_random",7,90,0.528064926
"554","Conf_random",7,105,0.60142049
"555","Conf_random",7,120,0.659618431
"556","Conf_random",7,135,0.703823548
"557","Conf_random",7,150,0.742786552
"558","Conf_random",7,165,0.76837149
"559","Conf_random",7,180,0.794625774
"560","Conf_random",7,195,0.829704827
"561","Conf_random",7,210,0.851453587
"562","Conf_random",7,225,0.87933127
"563","Conf_random",7,240,0.897633503
"564","Conf_random",7,255,0.919552006
"565","Conf_random",7,270,0.940917657
"566","Conf_random",7,285,0.958397187
"567","Conf_random",7,300,0.967657022
"568","Conf_random",7,315,0.973338553
"569","Conf_random",7,330,0.977999643
"570","Conf_random",7,345,0.979319145
"571","Conf_random",7,360,0.979848088
"572","Conf_random",7,375,0.98046939
"573","Conf_random",7,390,0.981067646
"574","Conf_random",7,405,0.981876128
"575","Conf_random",7,420,0.982899222
"576","Conf_random",7,435,0.983979836
"577","Conf_random",7,450,0.985150541
"578","Conf_random",7,465,0.986074506
"579","Conf_random",7,480,0.987314804
"580","Conf_random",7,495,0.988293738
"581","Conf_random",7,510,0.98935695
"582","Conf_random",7,525,0.990161251
"583","Conf_random",7,540,0.990702153
"584","Conf_random",7,555,0.991368693
"585","Conf_random",7,570,0.991728703
"586","Conf_random",7,585,0.992285526
"587","Conf_random",7,600,0.992579357
"588","Conf_random",7,615,0.992678434
"589","Conf_random",7,630,0.992859672
"590","Conf_random",7,645,0.992940899
"591","Conf_random",7,660,0.99305288
"592","Conf_random",7,675,0.993068639
"593","Conf_random",7,690,0.993084651
"594","Conf_random",7,705,0.993104852
"595","Conf_random",7,720,0.993142967
"596","Conf_random",7,735,0.993180129
"597","Conf_random",7,750,0.993202699
"598","Conf_random",7,765,0.993223635
"599","Conf_random",7,780,0.993225266
"600","Conf_random",7,795,0.993225775
"601","Conf_random",7,810,0.993226038
"602","Conf_random",7,825,0.993226185
"603","Conf_random",7,840,0.993226361
"604","Conf_random",7,855,0.993226506
"605","Conf_random",7,870,0.99322667
"606","Conf_random",7,885,0.99322683
"607","Conf_random",7,900,0.993242367
"608","Conf_random",7,915,0.993249624
"609","Conf_random",7,930,0.993252389
"610","Conf_random",7,945,0.993288003
"611","Conf_random",7,960,0.993312852
"612","Conf_random",7,975,0.993372004
"613","Conf_random",7,990,0.993453308
"614","Conf_random",7,1005,0.993555273
"615","Conf_random",7,1020,0.993806813
"616","Conf_random",7,1035,0.994023484
"617","Conf_random",7,1050,0.994331487
"618","Conf_random",7,1065,0.994693195
"619","Conf_random",7,1080,0.99508681
"620","Conf_random",7,1095,0.995553564
"621","Conf_random",7,1110,0.995958171
"622","Conf_random",7,1125,0.996445437
"623","Conf_random",7,1140,0.996861108
"624","Conf_random",7,1155,0.997201544
"625","Conf_random",7,1170,0.997654617
"626","Conf_random",7,1185,0.997968933
"627","Conf_random",7,1200,0.998375714
"628","Conf_random",7,1215,0.998703486
"629","Conf_random",7,1230,0.999013985
"630","Conf_random",7,1245,0.999284931
"631","Conf_random",7,1260,0.999432883
"632","Conf_random",7,1275,0.999666214
"633","Conf_random",7,1290,0.999804532
"634","Conf_random",7,1305,0.999927699
"635","Conf_random",7,1320,0.999996822
"636","Conf_random",7,1335,1
"637","Conf_random",7,1350,1
"638","Conf_random",8,0,0.035129411
"639","Conf_random",8,15,0.131640704
"640","Conf_random",8,30,0.330447625
"641","Conf_random",8,45,0.576028144
"642","Conf_random",8,60,0.678605749
"643","Conf_random",8,75,0.748749222
"644","Conf_random",8,90,0.805691482
"645","Conf_random",8,105,0.845104115
"646","Conf_random",8,120,0.890525539
"647","Conf_random",8,135,0.944932562
"648","Conf_random",8,150,0.975780454
"649","Conf_random",8,165,0.980064875
"650","Conf_random",8,180,0.980826787
"651","Conf_random",8,195,0.981508918
"652","Conf_random",8,210,0.982181853
"653","Conf_random",8,225,0.983074476
"654","Conf_random",8,240,0.984034229
"655","Conf_random",8,255,0.985482347
"656","Conf_random",8,270,0.98697824
"657","Conf_random",8,285,0.988088088
"658","Conf_random",8,300,0.988871143
"659","Conf_random",8,315,0.989888841
"660","Conf_random",8,330,0.991029628
"661","Conf_random",8,345,0.99211269
"662","Conf_random",8,360,0.993114863
"663","Conf_random",8,375,0.994459142
"664","Conf_random",8,390,0.995545337
"665","Conf_random",8,405,0.996778447
"666","Conf_random",8,420,0.997404127
"667","Conf_random",8,435,0.997684254
"668","Conf_random",8,450,0.997882354
"669","Conf_random",8,465,0.997949672
"670","Conf_random",8,480,0.997985687
"671","Conf_random",8,495,0.998006184
"672","Conf_random",8,510,0.998022392
"673","Conf_random",8,525,0.998023961
"674","Conf_random",8,540,0.998048238
"675","Conf_random",8,555,0.998057579
"676","Conf_random",8,570,0.998058619
"677","Conf_random",8,585,0.99805969
"678","Conf_random",8,600,0.998060748
"679","Conf_random",8,615,0.998072495
"680","Conf_random",8,630,0.998078501
"681","Conf_random",8,645,0.998099316
"682","Conf_random",8,660,0.998106158
"683","Conf_random",8,675,0.998106402
"684","Conf_random",8,690,0.998130492
"685","Conf_random",8,705,0.998164879
"686","Conf_random",8,720,0.998200104
"687","Conf_random",8,735,0.998239809
"688","Conf_random",8,750,0.998294752
"689","Conf_random",8,765,0.998362314
"690","Conf_random",8,780,0.998449632
"691","Conf_random",8,795,0.998563123
"692","Conf_random",8,810,0.998697885
"693","Conf_random",8,825,0.998864913
"694","Conf_random",8,840,0.99895731
"695","Conf_random",8,855,0.999105017
"696","Conf_random",8,870,0.999163185
"697","Conf_random",8,885,0.99921107
"698","Conf_random",8,900,0.999241949
"699","Conf_random",8,915,0.999298182
"700","Conf_random",8,930,0.999331907
"701","Conf_random",8,945,0.999369971
"702","Conf_random",8,960,0.999378034
"703","Conf_random",8,975,0.999383912
"704","Conf_random",8,990,0.999384016
"705","Conf_random",8,1005,0.999387402
"706","Conf_random",8,1020,0.999387501
"707","Conf_random",8,1035,0.999387594
"708","Conf_random",8,1050,0.999395903
"709","Conf_random",8,1065,0.999400097
"710","Conf_random",8,1080,0.999409767
"711","Conf_random",8,1095,0.999426447
"712","Conf_random",8,1110,0.999542456
"713","Conf_random",8,1125,0.999824189
"714","Conf_random",8,1140,0.999990581
"715","Conf_random",8,1155,1
"716","Conf_random",8,1170,1
"717","Conf_random",8,1185,1
"718","Conf_random",8,1200,1
"719","Conf_random",8,1215,1
"720","Conf_random",8,1230,1
"721","Conf_random",8,1245,1
"722","Conf_random",8,1260,1
"723","Conf_random",8,1275,1
"724","Conf_random",8,1290,1
"725","Conf_random",8,1305,1
"726","Conf_random",8,1320,1
"727","Conf_random",8,1335,1
"728","Conf_random",8,1350,1
"729","Conf_random",9,0,0.000305679
"730","Conf_random",9,15,0.002985938
"731","Conf_random",9,30,0.012474129
"732","Conf_random",9,45,0.044163802
"733","Conf_random",9,60,0.113012984
"734","Conf_random",9,75,0.215076907
"735","Conf_random",9,90,0.304413183
"736","Conf_random",9,105,0.356004467
"737","Conf_random",9,120,0.399928889
"738","Conf_random",9,135,0.438674528
"739","Conf_random",9,150,0.469609085
"740","Conf_random",9,165,0.50084606
"741","Conf_random",9,180,0.534522494
"742","Conf_random",9,195,0.576919992
"743","Conf_random",9,210,0.608542034
"744","Conf_random",9,225,0.644230877
"745","Conf_random",9,240,0.679396066
"746","Conf_random",9,255,0.724049473
"747","Conf_random",9,270,0.758130053
"748","Conf_random",9,285,0.813240369
"749","Conf_random",9,300,0.853086559
"750","Conf_random",9,315,0.860672105
"751","Conf_random",9,330,0.863743542
"752","Conf_random",9,345,0.865138076
"753","Conf_random",9,360,0.866211157
